,jordkvalitet,kartleggingsmetode,verifiseringsdato,målemetode,nøyaktighet,fylkeid,komid
10864,1,D,20000526000000,22,0,42,4203
10865,1,D,20000526000000,22,0,42,4203
10866,2,D,20000526000000,22,0,42,4203
10867,1,D,20000526000000,22,0,42,4203
10868,1,D,20000526000000,22,0,42,4203
10869,1,D,20000526000000,22,0,42,4203
10870,2,D,20000526000000,22,0,42,4203
10871,2,D,20000526000000,22,0,42,4203
10872,1,D,20000526000000,22,0,42,4203
10873,1,D,20000526000000,22,0,42,4203
10874,1,D,20000526000000,22,0,42,4203
10875,1,D,20000526000000,22,0,42,4203
10876,1,D,20000526000000,22,0,42,4203
10877,1,D,20000526000000,22,0,42,4203
10878,2,D,20000526000000,22,0,42,4203
10879,1,D,20000526000000,22,0,42,4203
10880,2,D,20000526000000,22,0,42,4203
10881,1,D,20000526000000,22,0,42,4203
10882,1,D,20000526000000,22,0,42,4203
10883,1,D,20000526000000,22,0,42,4203
10884,2,D,20000526000000,22,0,42,4203
10885,2,D,20000526000000,22,0,42,4203
10886,1,D,20000526000000,22,0,42,4203
10887,2,D,20000526000000,22,0,42,4203
10888,1,D,20000526000000,22,0,42,4203
10889,1,D,20000526000000,22,0,42,4203
10890,1,D,20000526000000,22,0,42,4203
10891,1,D,20000526000000,22,0,42,4203
10892,1,D,20000526000000,22,0,42,4203
10893,1,D,20000526000000,22,0,42,4203
10894,1,D,20000526000000,22,0,42,4203
10895,1,D,20000526000000,22,0,42,4203
10896,1,D,20000526000000,22,0,42,4203
10897,1,D,20000526000000,22,0,42,4203
10898,1,D,20000526000000,22,0,42,4203
10899,1,D,20000526000000,22,0,42,4203
10900,1,D,20000526000000,22,0,42,4203
10901,1,D,20000526000000,22,0,42,4203
10902,1,D,20000526000000,22,0,42,4203
10903,1,D,20000526000000,22,0,42,4203
10904,2,D,20000526000000,22,0,42,4203
10905,1,D,20000526000000,22,0,42,4203
10906,1,D,20000526000000,22,0,42,4203
10907,1,D,20000526000000,22,0,42,4203
10908,1,D,20000526000000,22,0,42,4203
10909,2,D,20000526000000,22,0,42,4203
10910,2,D,20000526000000,22,0,42,4203
10911,1,D,20000526000000,22,0,42,4203
10912,1,D,20000526000000,22,0,42,4203
10913,1,D,20000906000000,22,0,42,4203
10914,1,D,20000906000000,22,0,42,4203
10915,2,D,20000906000000,22,0,42,4203
10916,1,D,19980416000000,22,0,42,4203
10917,1,D,19980416000000,22,0,42,4203
10918,1,D,20000906000000,22,0,42,4203
10919,1,D,20000906000000,22,0,42,4203
10920,1,D,20000906000000,22,0,42,4203
10921,1,D,20000906000000,22,0,42,4203
10922,1,D,20000906000000,22,0,42,4203
10923,1,D,20000906000000,22,0,42,4203
10924,1,D,20000906000000,22,0,42,4203
10925,3,D,20000906000000,22,0,42,4203
10926,2,D,20000906000000,22,0,42,4203
10927,1,D,20000906000000,22,0,42,4203
10928,3,D,20000906000000,22,0,42,4203
10929,1,D,20000906000000,22,0,42,4203
10930,1,D,20000906000000,22,0,42,4203
10931,1,D,20000906000000,22,0,42,4203
10932,1,D,20000906000000,22,0,42,4203
10933,1,D,20000906000000,22,0,42,4203
10934,1,D,20000906000000,22,0,42,4203
10935,3,D,20000906000000,22,0,42,4203
10936,2,D,20000906000000,22,0,42,4203
10937,1,D,20000906000000,22,0,42,4203
10938,1,D,20000906000000,22,0,42,4203
10939,3,D,20000906000000,22,0,42,4203
10940,1,D,20000906000000,22,0,42,4203
10941,1,D,20000906000000,22,0,42,4203
10942,1,D,20000906000000,22,0,42,4203
10943,2,D,20000906000000,22,0,42,4203
10944,1,D,20000906000000,22,0,42,4203
10945,1,D,20000906000000,22,0,42,4203
10946,1,D,19980416000000,22,0,42,4203
10947,1,D,19980416000000,22,0,42,4203
10948,1,D,19980416000000,22,0,42,4203
10949,1,D,19980416000000,22,0,42,4203
10950,3,D,20010110000000,22,0,42,4203
10951,1,D,20010110000000,22,0,42,4203
10952,3,D,20010110000000,22,0,42,4203
10953,1,D,20010110000000,22,0,42,4203
10954,1,D,20010110000000,22,0,42,4203
10955,1,D,20010110000000,22,0,42,4203
10956,1,D,20010110000000,22,0,42,4203
10957,1,D,20010110000000,22,0,42,4203
10958,1,D,20010110000000,22,0,42,4203
10959,3,D,20010110000000,22,0,42,4203
10960,3,D,20010110000000,22,0,42,4203
10961,1,D,20010110000000,22,0,42,4203
10962,2,D,20010110000000,22,0,42,4203
10963,2,D,20010110000000,22,0,42,4203
10964,3,D,20010110000000,22,0,42,4203
10965,1,D,20000622000000,22,0,42,4203
10966,2,D,20000622000000,22,0,42,4203
10967,2,D,20000622000000,22,0,42,4203
10968,2,D,20000622000000,22,0,42,4203
10969,3,D,20000622000000,22,0,42,4203
10970,1,D,20000622000000,22,0,42,4203
10971,2,D,20000622000000,22,0,42,4203
10972,3,D,20000622000000,22,0,42,4203
10973,3,D,20000622000000,82,0,42,4203
10974,3,D,20000622000000,22,0,42,4203
10975,3,D,20000622000000,22,0,42,4203
10976,2,D,20000622000000,22,0,42,4203
10977,2,D,20000622000000,22,0,42,4203
10978,2,D,20000622000000,22,0,42,4203
10979,1,D,20000622000000,22,0,42,4203
10980,1,D,20001214000000,22,0,42,4203
10981,1,D,20000622000000,22,0,42,4203
10982,1,D,99990101,22,0,42,4203
10983,2,D,20000622000000,22,0,42,4203
10984,3,D,20000622000000,22,0,42,4203
10985,2,D,20001214000000,22,0,42,4203
10986,1,D,20001214000000,22,0,42,4203
10987,1,D,20001214000000,22,0,42,4203
10988,2,D,20000622000000,22,0,42,4203
10989,1,D,20000622000000,22,0,42,4203
10990,2,D,20001214000000,22,0,42,4203
10991,2,D,20001214000000,22,0,42,4203
10992,1,D,20001214000000,22,0,42,4203
10993,1,D,20001214000000,22,0,42,4203
10994,2,D,20001214000000,22,0,42,4203
10995,1,D,20001214000000,22,0,42,4203
10996,1,D,20001214000000,22,0,42,4203
10997,2,D,20001214000000,22,0,42,4203
10998,2,D,20001214000000,22,0,42,4203
10999,1,D,20001214000000,22,0,42,4203
11000,2,D,20000622000000,22,0,42,4203
11001,3,D,20000622000000,22,0,42,4203
11002,3,D,20000622000000,22,0,42,4203
11003,1,D,20000622000000,82,0,42,4203
11004,1,D,20000622000000,22,0,42,4203
11005,1,D,20000622000000,22,0,42,4203
11006,2,D,20000622000000,22,0,42,4203
11007,2,D,20000622000000,22,0,42,4203
11008,2,D,20000622000000,22,0,42,4203
11009,2,D,20000622000000,22,0,42,4203
11010,2,D,99990101,22,0,42,4203
11011,1,D,19980416000000,22,0,42,4203
11012,1,D,19980416000000,22,0,42,4203
11013,1,D,19980416000000,22,0,42,4203
11014,1,D,19980416000000,22,0,42,4203
11015,1,D,19980416000000,22,0,42,4203
11016,1,D,19980416000000,22,0,42,4203
11017,1,D,19980416000000,22,0,42,4203
11018,1,D,19980416000000,22,0,42,4203
11019,1,D,19980416000000,22,0,42,4203
11020,1,D,20000906000000,22,0,42,4203
11021,1,D,19980416000000,22,0,42,4203
11022,2,D,19980416000000,22,0,42,4203
11023,2,D,20000906000000,22,0,42,4203
11024,2,D,20000906000000,22,0,42,4203
11025,2,D,20000906000000,22,0,42,4203
11026,1,D,20000906000000,22,0,42,4203
11027,1,D,20000906000000,22,0,42,4203
11028,1,D,20000906000000,22,0,42,4203
11029,1,D,20000906000000,82,0,42,4203
11030,1,D,19980416000000,22,0,42,4203
11031,1,D,19980416000000,22,0,42,4203
11032,1,D,19980416000000,22,0,42,4203
11033,1,D,19980416000000,22,0,42,4203
11034,2,D,19980416000000,22,0,42,4203
11035,1,D,19980416000000,22,0,42,4203
11036,1,D,19980416000000,22,0,42,4203
11037,2,D,19980416000000,22,0,42,4203
11038,1,D,19980416000000,22,0,42,4203
11039,1,D,19980416000000,22,0,42,4203
11040,1,D,19980416000000,22,0,42,4203
11041,1,D,19980416000000,22,0,42,4203
11042,1,D,19980416000000,22,0,42,4203
11043,2,D,19980416000000,22,0,42,4203
11044,1,D,19980416000000,22,0,42,4203
11045,1,D,19980416000000,22,0,42,4203
11046,1,D,19980416000000,22,0,42,4203
11047,1,D,19980416000000,22,0,42,4203
11048,1,D,19980416000000,22,0,42,4203
11049,1,D,19980416000000,22,0,42,4203
11050,1,D,19980416000000,22,0,42,4203
11051,2,D,19980416000000,22,0,42,4203
11052,1,D,19980416000000,22,0,42,4203
11053,1,D,19980416000000,22,0,42,4203
11054,1,D,19980416000000,22,0,42,4203
11055,1,D,19980416000000,22,0,42,4203
11056,1,D,19980416000000,22,0,42,4203
11057,1,D,19980416000000,22,0,42,4203
11058,1,D,19980416000000,22,0,42,4203
11059,1,D,19980416000000,22,0,42,4203
11060,2,D,19980416000000,22,0,42,4203
11061,1,D,19980416000000,22,0,42,4203
11062,1,D,19980416000000,22,0,42,4203
11063,1,D,19980416000000,22,0,42,4203
11064,1,D,19980416000000,22,0,42,4203
11065,1,D,19980416000000,22,0,42,4203
11066,1,D,19980416000000,22,0,42,4203
11067,1,D,19980416000000,22,0,42,4203
11068,1,D,19980416000000,22,0,42,4203
11069,1,D,19980416000000,22,0,42,4203
11070,1,D,19980416000000,22,0,42,4203
11071,1,D,19980416000000,22,0,42,4203
11072,1,D,19980416000000,22,0,42,4203
11073,1,D,19980416000000,22,0,42,4203
11074,1,D,19980416000000,22,0,42,4203
11075,1,D,19980416000000,22,0,42,4203
11076,1,D,19980416000000,22,0,42,4203
11077,1,D,19980416000000,22,0,42,4203
11078,1,D,19980416000000,22,0,42,4203
11079,1,D,19980416000000,22,0,42,4203
11080,1,D,19980416000000,22,0,42,4203
11081,1,D,19980416000000,22,0,42,4203
11082,1,D,19980416000000,22,0,42,4203
11083,1,D,19980416000000,22,0,42,4203
11084,1,D,19980416000000,22,0,42,4203
11085,1,D,19980416000000,22,0,42,4203
11086,1,D,19980416000000,22,0,42,4203
11087,1,D,19980416000000,22,0,42,4203
11088,1,D,19980416000000,22,0,42,4203
11089,1,D,19980416000000,22,0,42,4203
11090,1,D,19980416000000,22,0,42,4203
11091,1,D,19980416000000,22,0,42,4203
11092,1,D,19980416000000,22,0,42,4203
11093,1,D,19980416000000,22,0,42,4203
11094,1,D,19980416000000,22,0,42,4203
11095,1,D,19980416000000,22,0,42,4203
11096,1,D,19980416000000,22,0,42,4203
11097,2,D,20000526000000,22,0,42,4203
11098,1,D,20000526000000,22,0,42,4203
11099,1,D,20000526000000,22,0,42,4203
11100,2,D,20000526000000,22,0,42,4203
11101,1,D,20000526000000,22,0,42,4203
11102,1,D,20000526000000,22,0,42,4203
11103,3,D,20000906000000,22,0,42,4203
11104,1,D,20000526000000,22,0,42,4203
11105,2,D,20000526000000,22,0,42,4203
11106,1,D,20000526000000,82,0,42,4203
11107,1,D,20000906000000,22,0,42,4203
11108,1,D,20000906000000,22,0,42,4203
11109,2,D,20000906000000,22,0,42,4203
11110,1,D,20000906000000,22,0,42,4203
11111,1,D,20000906000000,22,0,42,4203
11112,2,D,20000906000000,22,0,42,4203
11113,1,D,20000906000000,22,0,42,4203
11114,2,D,20000906000000,22,0,42,4203
11115,1,D,20000906000000,22,0,42,4203
11116,1,D,20000906000000,22,0,42,4203
11117,3,D,20000906000000,22,0,42,4203
11118,1,D,20000906000000,22,0,42,4203
11119,2,D,20000906000000,22,0,42,4203
11120,1,D,20000906000000,22,0,42,4203
11121,1,D,20000906000000,22,0,42,4203
11122,1,D,20000906000000,22,0,42,4203
11123,1,D,20000906000000,22,0,42,4203
11124,3,D,20000906000000,22,0,42,4203
11125,3,D,20000906000000,22,0,42,4203
11126,2,D,20000906000000,22,0,42,4203
11127,1,D,20000906000000,22,0,42,4203
11128,2,D,20000906000000,22,0,42,4203
11129,2,D,20000906000000,22,0,42,4203
11130,2,D,20000906000000,22,0,42,4203
11131,1,D,20000906000000,22,0,42,4203
11132,2,D,20000906000000,22,0,42,4203
11133,1,D,20000906000000,22,0,42,4203
11134,2,D,20000906000000,22,0,42,4203
11135,2,D,20000906000000,22,0,42,4203
11136,1,D,20000906000000,22,0,42,4203
11137,1,D,20000906000000,22,0,42,4203
11138,2,D,20000906000000,22,0,42,4203
11139,1,D,20000906000000,22,0,42,4203
11140,1,D,20000906000000,22,0,42,4203
11141,2,D,20000906000000,22,0,42,4203
11142,1,D,20000906000000,22,0,42,4203
11143,1,D,20000906000000,22,0,42,4203
11144,1,D,20000906000000,22,0,42,4203
11145,2,D,20000906000000,22,0,42,4203
11146,2,D,20000906000000,22,0,42,4203
11147,3,D,20000802000000,22,0,42,4203
11148,1,D,20000802000000,22,0,42,4203
11149,2,D,20000802000000,22,0,42,4203
11150,1,D,20000802000000,22,0,42,4203
11151,1,D,20000622000000,22,0,42,4203
11152,1,D,20000802000000,22,0,42,4203
11153,1,D,20000622000000,22,0,42,4203
11154,2,D,20000802000000,22,0,42,4203
11155,1,D,20000802000000,22,0,42,4203
11156,1,D,20000802000000,22,0,42,4203
11157,1,D,20000802000000,22,0,42,4203
11158,1,D,20000802000000,22,0,42,4203
11159,1,D,20000622000000,22,0,42,4203
11160,1,D,20000802000000,22,0,42,4203
11161,1,D,20000622000000,22,0,42,4203
11162,1,D,20000622000000,22,0,42,4203
11163,1,D,20000622000000,22,0,42,4203
11164,1,D,20000622000000,22,0,42,4203
11165,1,D,20000622000000,22,0,42,4203
11166,1,D,20000622000000,22,0,42,4203
11167,3,D,20000622000000,22,0,42,4203
11168,2,D,20000622000000,22,0,42,4203
11169,1,D,20000802000000,22,0,42,4203
11170,3,D,20000622000000,22,0,42,4203
11171,1,D,20000802000000,22,0,42,4203
11172,2,D,20000802000000,22,0,42,4203
11173,1,D,20000802000000,22,0,42,4203
11174,1,D,20000802000000,22,0,42,4203
11175,1,D,20000802000000,22,0,42,4203
11176,1,D,20000802000000,22,0,42,4203
11177,1,D,20000802000000,22,0,42,4203
11178,1,D,20000802000000,22,0,42,4203
11179,1,D,20000802000000,22,0,42,4203
11180,1,D,20000802000000,22,0,42,4203
11181,1,D,20000802000000,22,0,42,4203
11182,1,D,20000802000000,22,0,42,4203
11183,1,D,20000802000000,22,0,42,4203
11184,1,D,20000802000000,22,0,42,4203
11185,2,D,20000802000000,22,0,42,4203
11186,1,D,20000802000000,22,0,42,4203
11187,1,D,20000802000000,22,0,42,4203
11188,1,D,20000802000000,22,0,42,4203
11189,1,D,20000802000000,22,0,42,4203
11190,1,D,20000802000000,22,0,42,4203
11191,1,D,20000802000000,22,0,42,4203
11192,2,D,20000802000000,22,0,42,4203
11193,1,D,20000802000000,22,0,42,4203
11194,1,D,20000802000000,22,0,42,4203
11195,1,D,20000802000000,22,0,42,4203
11196,2,D,20000802000000,22,0,42,4203
11197,2,D,20000802000000,22,0,42,4203
11198,1,D,20000802000000,22,0,42,4203
11199,2,D,20000802000000,22,0,42,4203
11200,1,D,20000802000000,22,0,42,4203
11201,1,D,20000802000000,22,0,42,4203
11202,1,D,20000802000000,22,0,42,4203
11203,1,D,20000802000000,22,0,42,4203
11204,2,D,20000802000000,22,0,42,4203
11205,1,D,20000802000000,22,0,42,4203
11206,1,D,20000802000000,22,0,42,4203
11207,1,D,20000802000000,22,0,42,4203
11208,2,D,20000802000000,22,0,42,4203
11209,1,D,20000802000000,22,0,42,4203
11210,1,D,20000802000000,22,0,42,4203
11211,1,D,20000802000000,22,0,42,4203
11212,1,D,20000802000000,22,0,42,4203
11213,1,D,20000802000000,22,0,42,4203
11214,1,D,20000802000000,22,0,42,4203
11215,1,D,20000802000000,22,0,42,4203
11216,1,D,20000802000000,22,0,42,4203
11217,1,D,20000802000000,22,0,42,4203
11218,1,D,20000802000000,22,0,42,4203
11219,1,D,20000802000000,22,0,42,4203
11220,1,D,20000802000000,22,0,42,4203
11221,1,D,20000802000000,22,0,42,4203
11222,1,D,20000802000000,22,0,42,4203
11223,2,D,20000802000000,22,0,42,4203
11224,1,D,20000802000000,22,0,42,4203
11225,1,D,20000802000000,22,0,42,4203
11226,1,D,20000802000000,22,0,42,4203
11227,1,D,20000620000000,22,0,42,4203
11228,1,D,20000906000000,22,0,42,4203
11229,3,D,20000526000000,22,0,42,4203
11230,1,D,20000906000000,22,0,42,4203
11231,2,D,20000526000000,22,0,42,4203
11232,1,D,20000906000000,22,0,42,4203
11233,1,D,20000526000000,22,0,42,4203
11234,3,D,20000526000000,22,0,42,4203
11235,1,D,20000906000000,22,0,42,4203
11236,1,D,20000526000000,22,0,42,4203
11237,3,D,20000526000000,22,0,42,4203
11238,2,D,20000906000000,22,0,42,4203
11239,1,D,20000526000000,22,0,42,4203
11240,1,D,20000906000000,22,0,42,4203
11241,1,D,20000906000000,22,0,42,4203
11242,2,D,20000906000000,22,0,42,4203
11243,1,D,20000526000000,22,0,42,4203
11244,3,D,20000526000000,22,0,42,4203
11245,1,D,20000526000000,22,0,42,4203
11246,1,D,20000526000000,22,0,42,4203
11247,3,D,20000526000000,22,0,42,4203
11248,1,D,20000526000000,22,0,42,4203
11249,3,D,20000526000000,22,0,42,4203
11250,3,D,20000526000000,22,0,42,4203
11251,2,D,20000526000000,22,0,42,4203
11252,3,D,20000526000000,22,0,42,4203
11253,1,D,20000526000000,22,0,42,4203
11254,1,D,20000526000000,22,0,42,4203
11255,3,D,20000526000000,22,0,42,4203
11256,2,D,20000526000000,22,0,42,4203
11257,2,D,20000526000000,22,0,42,4203
11258,1,D,20000526000000,22,0,42,4203
11259,1,D,20000526000000,22,0,42,4203
11260,1,D,20000526000000,22,0,42,4203
11261,1,D,20000526000000,22,0,42,4203
11262,1,D,20000526000000,22,0,42,4203
11263,3,D,20000526000000,22,0,42,4203
11264,1,D,20000526000000,22,0,42,4203
11265,3,D,20000526000000,22,0,42,4203
11266,1,D,20000526000000,22,0,42,4203
11267,1,D,20000526000000,22,0,42,4203
11268,1,D,20000526000000,22,0,42,4203
11269,1,D,20000526000000,22,0,42,4203
11270,2,D,20000526000000,22,0,42,4203
11271,1,D,20000526000000,22,0,42,4203
11272,1,D,20000526000000,22,0,42,4203
11273,1,D,20000526000000,22,0,42,4203
11274,3,D,20000526000000,22,0,42,4203
11275,1,D,20000526000000,22,0,42,4203
11276,1,D,20000526000000,22,0,42,4203
11277,1,D,20000526000000,22,0,42,4203
11278,1,D,20000526000000,22,0,42,4203
11279,1,D,20000526000000,22,0,42,4203
11280,1,D,20000526000000,22,0,42,4203
11281,1,D,20000526000000,22,0,42,4203
11282,3,D,20000526000000,22,0,42,4203
11283,1,D,20000526000000,22,0,42,4203
11284,3,D,20000526000000,22,0,42,4203
11285,1,D,20000526000000,22,0,42,4203
11286,1,D,20000906000000,22,0,42,4203
11287,1,D,20000906000000,22,0,42,4203
11288,1,D,20000906000000,22,0,42,4203
11289,1,D,20000906000000,22,0,42,4203
11290,1,D,20000906000000,22,0,42,4203
11291,3,D,20000906000000,82,0,42,4203
11292,1,D,20000906000000,22,0,42,4203
11293,1,D,20000906000000,22,0,42,4203
11294,1,D,20000906000000,22,0,42,4203
11295,1,D,20000906000000,22,0,42,4203
11296,1,D,20000906000000,22,0,42,4203
11297,2,D,20000906000000,22,0,42,4203
11298,1,D,20000906000000,22,0,42,4203
11299,2,D,20000906000000,22,0,42,4203
11300,1,D,20000906000000,22,0,42,4203
11301,1,D,20000906000000,22,0,42,4203
11302,1,D,20000906000000,22,0,42,4203
11303,3,D,20000906000000,22,0,42,4203
11304,1,D,20000906000000,22,0,42,4203
11305,1,D,20000906000000,22,0,42,4203
11306,3,D,20000906000000,22,0,42,4203
11307,3,D,20000906000000,22,0,42,4203
11308,1,D,20000906000000,22,0,42,4203
11309,1,D,20000906000000,22,0,42,4203
11310,3,D,20000906000000,22,0,42,4203
11311,1,D,20000906000000,22,0,42,4203
11312,1,D,20000906000000,22,0,42,4203
11313,3,D,20000906000000,22,0,42,4203
11314,3,D,20000906000000,22,0,42,4203
11315,1,D,20000906000000,22,0,42,4203
11316,1,D,20000906000000,22,0,42,4203
11317,1,D,20000906000000,22,0,42,4203
11318,3,D,20000906000000,22,0,42,4203
11319,3,D,20000906000000,22,0,42,4203
11320,1,D,20000802000000,22,0,42,4203
11321,1,D,20000906000000,22,0,42,4203
11322,1,D,20000802000000,22,0,42,4203
11323,1,D,20000906000000,22,0,42,4203
11324,1,D,20000906000000,22,0,42,4203
11325,1,D,20000906000000,22,0,42,4203
11326,2,D,20000906000000,22,0,42,4203
11327,1,D,20000802000000,22,0,42,4203
11328,1,D,20000802000000,22,0,42,4203
11329,1,D,20000802000000,82,0,42,4203
11330,1,D,20000906000000,22,0,42,4203
11331,1,D,20000802000000,22,0,42,4203
11332,1,D,20000802000000,82,0,42,4203
11333,1,D,20000802000000,22,0,42,4203
11334,1,D,20000906000000,22,0,42,4203
11335,2,D,20000906000000,22,0,42,4203
11336,1,D,20000906000000,82,0,42,4203
11337,2,D,20000906000000,22,0,42,4203
11338,2,D,20000906000000,22,0,42,4203
11339,1,D,20000906000000,22,0,42,4203
11340,1,D,20000906000000,22,0,42,4203
11341,2,D,20000906000000,22,0,42,4203
11342,2,D,20000906000000,22,0,42,4203
11343,1,D,20000906000000,22,0,42,4203
11344,1,D,20000906000000,22,0,42,4203
11345,2,D,20000906000000,22,0,42,4203
11346,1,D,20000906000000,22,0,42,4203
11347,1,D,20000906000000,22,0,42,4203
11348,1,D,20000906000000,22,0,42,4203
11349,1,D,20000906000000,22,0,42,4203
11350,1,D,20000906000000,22,0,42,4203
11351,3,D,20000906000000,22,0,42,4203
11352,1,D,20000906000000,22,0,42,4203
11353,1,D,20000906000000,22,0,42,4203
11354,1,D,20000906000000,22,0,42,4203
11355,1,D,20000906000000,22,0,42,4203
11356,1,D,20000906000000,22,0,42,4203
11357,1,D,20000906000000,22,0,42,4203
11358,1,D,20000906000000,22,0,42,4203
11359,2,D,20000906000000,22,0,42,4203
11360,1,D,20000906000000,22,0,42,4203
11361,1,D,20000906000000,22,0,42,4203
11362,2,D,20000906000000,22,0,42,4203
11363,1,D,20000906000000,22,0,42,4203
11364,1,D,20000906000000,22,0,42,4203
11365,1,D,20000906000000,22,0,42,4203
11366,1,D,20000906000000,22,0,42,4203
11367,1,D,20000906000000,22,0,42,4203
11368,1,D,20000906000000,22,0,42,4203
11369,1,D,20000906000000,22,0,42,4203
11370,1,D,20000906000000,22,0,42,4203
11371,1,D,20000906000000,22,0,42,4203
11372,1,D,20000906000000,22,0,42,4203
11373,1,D,20000906000000,22,0,42,4203
11374,1,D,20000906000000,22,0,42,4203
11375,2,D,20000906000000,22,0,42,4203
11376,1,D,20000906000000,22,0,42,4203
11377,1,D,20000906000000,22,0,42,4203
11378,1,D,20000906000000,22,0,42,4203
11379,2,D,20000906000000,22,0,42,4203
11380,1,D,20000906000000,22,0,42,4203
11381,1,D,20000906000000,22,0,42,4203
11382,2,D,20000906000000,22,0,42,4203
11383,1,D,20000906000000,22,0,42,4203
11384,1,D,20000906000000,22,0,42,4203
11385,1,D,20000906000000,22,0,42,4203
11386,1,D,20000906000000,22,0,42,4203
11387,1,D,20000802000000,22,0,42,4203
11388,1,D,20000802000000,22,0,42,4203
11389,1,D,20000802000000,22,0,42,4203
11390,1,D,20000802000000,22,0,42,4203
11391,1,D,20000802000000,22,0,42,4203
11392,1,D,20000802000000,22,0,42,4203
11393,1,D,20000802000000,22,0,42,4203
11394,1,D,20000802000000,22,0,42,4203
11395,1,D,20000802000000,22,0,42,4203
11396,1,D,20000802000000,22,0,42,4203
11397,1,D,20000802000000,22,0,42,4203
11398,1,D,20000802000000,82,0,42,4203
11399,1,D,20000802000000,22,0,42,4203
11400,1,D,20000802000000,22,0,42,4203
11401,1,D,20000802000000,22,0,42,4203
11402,1,D,20000802000000,22,0,42,4203
11403,1,D,20000802000000,22,0,42,4203
11404,1,D,20000802000000,22,0,42,4203
11405,1,D,20000802000000,22,0,42,4203
11406,1,D,20000802000000,22,0,42,4203
11407,1,D,20000802000000,22,0,42,4203
11408,1,D,20000802000000,22,0,42,4203
11409,1,D,20000802000000,22,0,42,4203
11410,1,D,20000802000000,22,0,42,4203
11411,1,D,20000802000000,22,0,42,4203
11412,2,D,20000802000000,22,0,42,4203
11413,1,D,20000802000000,22,0,42,4203
11414,2,D,20000802000000,22,0,42,4203
11415,1,D,20000802000000,22,0,42,4203
11416,1,D,20000802000000,22,0,42,4203
11417,1,D,20000802000000,22,0,42,4203
11418,1,D,20000802000000,22,0,42,4203
11419,3,D,20000802000000,22,0,42,4203
11420,1,D,20000802000000,22,0,42,4203
11421,1,D,20000802000000,22,0,42,4203
11422,1,D,20000802000000,22,0,42,4203
11423,2,D,20000802000000,22,0,42,4203
11424,1,D,20000802000000,22,0,42,4203
11425,3,D,20000802000000,22,0,42,4203
11426,1,D,20000802000000,22,0,42,4203
11427,2,D,20000802000000,22,0,42,4203
11428,1,D,20000802000000,22,0,42,4203
11429,2,D,20000802000000,22,0,42,4203
11430,1,D,20000802000000,22,0,42,4203
11431,1,D,20000802000000,22,0,42,4203
11432,1,D,20000802000000,22,0,42,4203
11433,1,D,20000802000000,22,0,42,4203
11434,1,D,20000802000000,22,0,42,4203
11435,1,D,20000622000000,22,0,42,4203
11436,2,D,20000622000000,22,0,42,4203
11437,1,D,20000622000000,22,0,42,4203
11438,1,D,20000622000000,22,0,42,4203
11439,1,D,20000622000000,22,0,42,4203
11440,1,D,20000622000000,22,0,42,4203
11441,2,D,20000622000000,22,0,42,4203
11442,1,D,20000622000000,22,0,42,4203
11443,1,D,20000802000000,22,0,42,4203
11444,2,D,20000802000000,22,0,42,4203
11445,1,D,20000802000000,22,0,42,4203
11446,2,D,20000802000000,22,0,42,4203
11447,1,D,20000802000000,22,0,42,4203
11448,2,D,20000802000000,22,0,42,4203
11449,1,D,20000802000000,22,0,42,4203
11450,2,D,20000802000000,22,0,42,4203
11451,1,D,20000802000000,22,0,42,4203
11452,1,D,20000802000000,22,0,42,4203
11453,1,D,20000802000000,22,0,42,4203
11454,1,D,20000802000000,22,0,42,4203
11455,2,D,20000802000000,22,0,42,4203
11456,1,D,20000802000000,22,0,42,4203
11457,2,D,20000802000000,22,0,42,4203
11458,1,D,20000802000000,22,0,42,4203
11459,1,D,20000802000000,22,0,42,4203
11460,1,D,20000802000000,22,0,42,4203
11461,2,D,20000802000000,22,0,42,4203
11462,2,D,20000802000000,22,0,42,4203
11463,3,D,20000802000000,22,0,42,4203
11464,1,D,20000802000000,22,0,42,4203
11465,2,D,20000802000000,22,0,42,4203
11466,3,D,20000802000000,22,0,42,4203
11467,1,D,20000802000000,22,0,42,4203
11468,1,D,20000802000000,22,0,42,4203
11469,3,D,20000802000000,22,0,42,4203
11470,3,D,20000802000000,22,0,42,4203
11471,3,D,20000802000000,22,0,42,4203
11472,2,D,20000802000000,22,0,42,4203
11473,1,D,20000802000000,22,0,42,4203
11474,1,D,20000802000000,22,0,42,4203
11475,1,D,20000802000000,22,0,42,4203
11476,1,D,20000802000000,22,0,42,4203
11477,1,D,20000802000000,22,0,42,4203
11478,1,D,20000802000000,22,0,42,4203
11479,3,D,20000802000000,22,0,42,4203
11480,2,D,20000802000000,22,0,42,4203
11481,2,D,20000802000000,22,0,42,4203
11482,3,D,20000802000000,22,0,42,4203
11483,1,D,20000802000000,22,0,42,4203
11484,1,D,20000802000000,22,0,42,4203
11485,1,D,20000802000000,22,0,42,4203
11486,2,D,20000802000000,22,0,42,4203
11487,1,D,20000802000000,22,0,42,4203
11488,2,D,20000802000000,22,0,42,4203
11489,1,D,20000802000000,22,0,42,4203
11490,1,D,20000802000000,22,0,42,4203
11491,1,D,20000802000000,22,0,42,4203
11492,1,D,20000802000000,22,0,42,4203
11493,1,D,20000802000000,82,0,42,4203
11494,2,D,20000802000000,22,0,42,4203
11495,1,D,20000802000000,22,0,42,4203
11496,1,D,20000802000000,22,0,42,4203
11497,1,D,20000622000000,22,0,42,4203
